date,asin,product_name,category,quantity_on_hand,quantity_sold,quantity_received,list_price,inventory_value_at_cost
2025-06-06,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,14,2,0,149.99,1008.0
2025-06-07,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,13,1,0,149.99,936.0
2025-06-08,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,10,3,0,149.99,720.0
2025-06-09,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,46,0,36,149.99,3312.0
2025-06-10,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,45,1,0,149.99,3240.0
2025-06-11,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,45,0,0,149.99,3240.0
2025-06-12,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,45,0,0,149.99,3240.0
2025-06-13,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,45,0,0,149.99,3240.0
2025-06-14,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,43,2,0,149.99,3096.0
2025-06-15,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,42,1,0,149.99,3024.0
2025-06-16,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,41,1,0,149.99,2952.0
2025-06-17,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,40,1,0,149.99,2880.0
2025-06-18,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,39,1,0,149.99,2808.0
2025-06-19,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,38,1,0,149.99,2736.0
2025-06-20,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,36,2,0,149.99,2592.0
2025-06-21,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,32,4,0,149.99,2304.0
2025-06-22,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,30,2,0,149.99,2160.0
2025-06-23,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,29,1,0,149.99,2088.0
2025-06-24,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,28,1,0,149.99,2016.0
2025-06-25,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,26,2,0,149.99,1872.0
2025-06-26,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,24,2,0,149.99,1728.0
2025-06-27,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,22,2,0,149.99,1584.0
2025-06-28,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,20,2,0,149.99,1440.0
2025-06-29,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,17,3,0,149.99,1224.0
2025-06-30,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,15,2,0,149.99,1080.0
2025-07-01,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,15,0,0,149.99,1080.0
2025-07-02,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,14,1,0,149.99,1008.0
2025-07-03,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,14,0,0,149.99,1008.0
2025-07-04,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,12,2,0,149.99,864.0
2025-07-05,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,10,2,0,149.99,720.0
2025-07-06,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,44,2,36,149.99,3168.0
2025-07-07,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,44,0,0,149.99,3168.0
2025-07-08,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,44,0,0,149.99,3168.0
2025-07-09,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,43,1,0,149.99,3096.0
2025-07-10,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,43,0,0,149.99,3096.0
2025-07-11,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,42,1,0,149.99,3024.0
2025-07-12,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,41,1,0,149.99,2952.0
2025-07-13,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,40,1,0,149.99,2880.0
2025-07-14,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,40,0,0,149.99,2880.0
2025-07-15,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,40,0,0,149.99,2880.0
2025-07-16,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,40,0,0,149.99,2880.0
2025-07-17,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,40,0,0,149.99,2880.0
2025-07-18,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,38,2,0,149.99,2736.0
2025-07-19,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,36,2,0,149.99,2592.0
2025-07-20,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,34,2,0,149.99,2448.0
2025-07-21,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,30,4,0,149.99,2160.0
2025-07-22,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,30,0,0,149.99,2160.0
2025-07-23,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,29,1,0,149.99,2088.0
2025-07-24,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,25,4,0,149.99,1800.0
2025-07-25,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,24,1,0,149.99,1728.0
2025-07-26,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,23,1,0,149.99,1656.0
2025-07-27,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,22,1,0,149.99,1584.0
2025-07-28,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,17,5,0,149.99,1224.0
2025-07-29,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,15,2,0,149.99,1080.0
2025-07-30,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,14,1,0,149.99,1008.0
2025-07-31,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,13,1,0,149.99,936.0
2025-08-01,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,11,2,0,149.99,792.0
2025-08-02,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,46,1,36,149.99,3312.0
2025-08-03,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,43,3,0,149.99,3096.0
2025-08-04,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,40,3,0,149.99,2880.0
2025-08-05,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,39,1,0,149.99,2808.0
2025-08-06,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,38,1,0,149.99,2736.0
2025-08-07,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,37,1,0,149.99,2664.0
2025-08-08,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,35,2,0,149.99,2520.0
2025-08-09,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,35,0,0,149.99,2520.0
2025-08-10,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,31,4,0,149.99,2232.0
2025-08-11,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,30,1,0,149.99,2160.0
2025-08-12,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,29,1,0,149.99,2088.0
2025-08-13,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,29,0,0,149.99,2088.0
2025-08-14,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,27,2,0,149.99,1944.0
2025-08-15,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,26,1,0,149.99,1872.0
2025-08-16,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,23,3,0,149.99,1656.0
2025-08-17,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,19,4,0,149.99,1368.0
2025-08-18,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,17,2,0,149.99,1224.0
2025-08-19,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,15,2,0,149.99,1080.0
2025-08-20,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,13,2,0,149.99,936.0
2025-08-21,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,10,3,0,149.99,720.0
2025-08-22,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,44,2,36,149.99,3168.0
2025-08-23,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,43,1,0,149.99,3096.0
2025-08-24,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,40,3,0,149.99,2880.0
2025-08-25,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,38,2,0,149.99,2736.0
2025-08-26,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,36,2,0,149.99,2592.0
2025-08-27,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,34,2,0,149.99,2448.0
2025-08-28,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,32,2,0,149.99,2304.0
2025-08-29,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,30,2,0,149.99,2160.0
2025-08-30,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,28,2,0,149.99,2016.0
2025-08-31,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,25,3,0,149.99,1800.0
2025-09-01,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,23,2,0,149.99,1656.0
2025-09-02,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,22,1,0,149.99,1584.0
2025-09-03,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,21,1,0,149.99,1512.0
2025-09-04,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,19,2,0,149.99,1368.0
2025-09-05,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,16,3,0,149.99,1152.0
2025-09-06,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,16,0,0,149.99,1152.0
2025-09-07,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,15,1,0,149.99,1080.0
2025-09-08,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,12,3,0,149.99,864.0
2025-09-09,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,10,2,0,149.99,720.0
2025-09-10,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,44,2,36,149.99,3168.0
2025-09-11,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,40,4,0,149.99,2880.0
2025-09-12,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,39,1,0,149.99,2808.0
2025-09-13,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,35,4,0,149.99,2520.0
2025-09-14,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,33,2,0,149.99,2376.0
2025-09-15,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,30,3,0,149.99,2160.0
2025-09-16,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,30,0,0,149.99,2160.0
2025-09-17,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,29,1,0,149.99,2088.0
2025-09-18,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,27,2,0,149.99,1944.0
2025-09-19,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,25,2,0,149.99,1800.0
2025-09-20,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,23,2,0,149.99,1656.0
2025-09-21,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,21,2,0,149.99,1512.0
2025-09-22,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,21,0,0,149.99,1512.0
2025-09-23,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,21,0,0,149.99,1512.0
2025-09-24,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,18,3,0,149.99,1296.0
2025-09-25,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,17,1,0,149.99,1224.0
2025-09-26,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,15,2,0,149.99,1080.0
2025-09-27,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,13,2,0,149.99,936.0
2025-09-28,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,10,3,0,149.99,720.0
2025-09-29,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,44,2,36,149.99,3168.0
2025-09-30,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,42,2,0,149.99,3024.0
2025-10-01,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,41,1,0,149.99,2952.0
2025-10-02,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,40,1,0,149.99,2880.0
2025-10-03,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,39,1,0,149.99,2808.0
2025-10-04,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,36,3,0,149.99,2592.0
2025-10-05,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,35,1,0,149.99,2520.0
2025-10-06,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,33,2,0,149.99,2376.0
2025-10-07,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,33,0,0,149.99,2376.0
2025-10-08,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,31,2,0,149.99,2232.0
2025-10-09,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,29,2,0,149.99,2088.0
2025-10-10,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,28,1,0,149.99,2016.0
2025-10-11,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,27,1,0,149.99,1944.0
2025-10-12,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,26,1,0,149.99,1872.0
2025-10-13,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,26,0,0,149.99,1872.0
2025-10-14,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,26,0,0,149.99,1872.0
2025-10-15,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,25,1,0,149.99,1800.0
2025-10-16,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,25,0,0,149.99,1800.0
2025-10-17,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,23,2,0,149.99,1656.0
2025-10-18,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,21,2,0,149.99,1512.0
2025-10-19,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,16,5,0,149.99,1152.0
2025-10-20,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,14,2,0,149.99,1008.0
2025-10-21,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,12,2,0,149.99,864.0
2025-10-22,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,10,2,0,149.99,720.0
2025-10-23,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,46,0,36,149.99,3312.0
2025-10-24,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,45,1,0,149.99,3240.0
2025-10-25,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,45,0,0,149.99,3240.0
2025-10-26,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,41,4,0,149.99,2952.0
2025-10-27,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,40,1,0,149.99,2880.0
2025-10-28,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,40,0,0,149.99,2880.0
2025-10-29,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,40,0,0,149.99,2880.0
2025-10-30,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,40,0,0,149.99,2880.0
2025-10-31,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,37,3,0,149.99,2664.0
2025-11-01,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,36,1,0,149.99,2592.0
2025-11-02,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,34,2,0,149.99,2448.0
2025-11-03,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,34,0,0,149.99,2448.0
2025-11-04,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,32,2,0,149.99,2304.0
2025-11-05,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,31,1,0,149.99,2232.0
2025-11-06,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,30,1,0,149.99,2160.0
2025-11-07,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,29,1,0,149.99,2088.0
2025-11-08,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,28,1,0,149.99,2016.0
2025-11-09,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,26,2,0,149.99,1872.0
2025-11-10,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,26,0,0,149.99,1872.0
2025-11-11,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,23,3,0,149.99,1656.0
2025-11-12,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,23,0,0,149.99,1656.0
2025-11-13,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,20,3,0,149.99,1440.0
2025-11-14,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,19,1,0,149.99,1368.0
2025-11-15,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,17,2,0,149.99,1224.0
2025-11-16,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,16,1,0,149.99,1152.0
2025-11-17,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,12,4,0,149.99,864.0
2025-11-18,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,9,3,0,149.99,648.0
2025-11-19,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,44,1,36,149.99,3168.0
2025-11-20,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,42,2,0,149.99,3024.0
2025-11-21,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,40,2,0,149.99,2880.0
2025-11-22,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,40,0,0,149.99,2880.0
2025-11-23,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,40,0,0,149.99,2880.0
2025-11-24,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,36,4,0,149.99,2592.0
2025-11-25,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,33,3,0,149.99,2376.0
2025-11-26,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,28,5,0,149.99,2016.0
2025-11-27,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,25,3,0,149.99,1800.0
2025-11-28,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,21,4,0,149.99,1512.0
2025-11-29,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,14,7,0,149.99,1008.0
2025-11-30,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,12,2,0,149.99,864.0
2025-12-01,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,10,2,0,149.99,720.0
2025-12-02,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,43,3,36,149.99,3096.0
2025-12-03,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,41,2,0,149.99,2952.0
2025-12-04,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,38,3,0,149.99,2736.0
2025-12-05,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,38,0,0,149.99,2736.0
2025-12-06,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,36,2,0,149.99,2592.0
2025-12-07,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,34,2,0,149.99,2448.0
2025-12-08,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,29,5,0,149.99,2088.0
2025-12-09,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,27,2,0,149.99,1944.0
2025-12-10,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,27,0,0,149.99,1944.0
2025-12-11,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,25,2,0,149.99,1800.0
2025-12-12,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,20,5,0,149.99,1440.0
2025-12-13,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,15,5,0,149.99,1080.0
2025-12-14,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,11,4,0,149.99,792.0
2025-12-15,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,44,3,36,149.99,3168.0
2025-12-16,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,41,3,0,149.99,2952.0
2025-12-17,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,40,1,0,149.99,2880.0
2025-12-18,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,37,3,0,149.99,2664.0
2025-12-19,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,34,3,0,149.99,2448.0
2025-12-20,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,30,4,0,149.99,2160.0
2025-12-21,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,26,4,0,149.99,1872.0
2025-12-22,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,24,2,0,149.99,1728.0
2025-12-23,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,21,3,0,149.99,1512.0
2025-12-24,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,21,0,0,149.99,1512.0
2025-12-25,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,19,2,0,149.99,1368.0
2025-12-26,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,18,1,0,149.99,1296.0
2025-12-27,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,17,1,0,149.99,1224.0
2025-12-28,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,15,2,0,149.99,1080.0
2025-12-29,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,12,3,0,149.99,864.0
2025-12-30,B09SOUND03,BassLine 2.1 Sound Bar with Wireless Subwoofer Bluetooth,Audio,11,1,0,149.99,792.0
