datetime,quantity,price_gbp,actual_food
2020-05-17 11:59:37,4,5.96,Cheeseburger
2020-05-17 12:09:48,1,2.99,McChicken Sandwich
2020-05-17 13:07:43,4,11.96,Fries Large
2020-05-17 13:53:50,2,7.98,Chicken Nuggets 6pc
2020-05-17 14:44:51,3,8.97,McChicken Sandwich
2020-05-17 15:39:10,1,2.19,Fries Medium
2020-05-17 15:58:58,1,1.99,Double Cheeseburger
2020-05-17 17:11:21,1,1.19,Apple Pie
2020-05-17 17:51:39,4,11.96,McChicken Sandwich
2020-05-17 19:08:13,4,11.96,McCafe Latte
2020-05-17 19:09:31,1,2.99,McChicken Sandwich
2020-05-17 19:23:35,2,8.58,Filet-O-Fish
2020-05-17 19:37:14,2,9.98,Quarter Pounder
2020-05-17 20:10:01,4,7.96,Double Cheeseburger
2020-05-17 20:12:27,1,1.19,Apple Pie
2020-05-17 21:52:06,1,3.99,Chicken Nuggets 6pc
2020-05-18 08:06:47,4,11.96,McCafe Latte
2020-05-18 10:10:42,4,19.96,Quarter Pounder
2020-05-18 10:50:01,2,9.98,Big Mac
2020-05-18 11:07:33,2,4.98,McFlurry Oreo
2020-05-18 12:03:12,2,3.98,Double Cheeseburger
2020-05-18 12:21:39,4,4.76,Apple Pie
2020-05-18 13:26:00,3,8.97,McChicken Sandwich
2020-05-18 15:49:40,2,4.98,McFlurry Oreo
2020-05-18 16:28:26,3,5.97,Double Cheeseburger
2020-05-18 17:44:02,2,2.38,Apple Pie
2020-05-18 18:23:18,1,4.99,Big Mac
2020-05-18 18:54:58,2,5.98,McChicken Sandwich
2020-05-18 19:31:39,2,7.98,Chicken Nuggets 6pc
2020-05-18 21:48:34,3,8.97,McChicken Sandwich
2020-05-19 08:46:27,3,14.97,Quarter Pounder
2020-05-19 08:56:27,4,15.96,Chicken Nuggets 6pc
2020-05-19 09:54:29,2,4.38,Fries Medium
2020-05-19 09:57:15,1,2.49,McFlurry Oreo
2020-05-19 10:29:46,3,12.87,Filet-O-Fish
2020-05-19 10:48:21,4,19.96,Quarter Pounder
2020-05-19 11:04:30,4,4.76,Apple Pie
2020-05-19 11:20:27,2,2.18,Hash Brown
2020-05-19 11:47:26,1,1.19,Apple Pie
2020-05-19 12:12:21,3,3.57,Apple Pie
2020-05-19 14:54:33,1,1.19,Apple Pie
2020-05-19 17:10:50,3,3.57,Apple Pie
2020-05-19 17:29:11,2,2.98,Cheeseburger
2020-05-19 17:30:53,2,9.98,Quarter Pounder
2020-05-19 17:35:54,2,5.98,McCafe Latte
2020-05-19 17:37:20,4,4.36,Hash Brown
2020-05-19 19:36:03,1,1.49,Cheeseburger
2020-05-19 19:43:57,2,8.58,Filet-O-Fish
2020-05-19 20:07:20,2,5.98,Fries Large
2020-05-20 08:30:42,1,1.99,Double Cheeseburger
2020-05-20 08:30:46,1,4.29,Filet-O-Fish
2020-05-20 10:50:55,4,5.96,Cheeseburger
2020-05-20 12:27:48,1,2.99,Fries Large
2020-05-20 13:18:15,2,2.38,Apple Pie
2020-05-20 14:33:25,1,2.99,McCafe Latte
2020-05-20 14:57:44,1,1.99,Double Cheeseburger
2020-05-20 15:29:49,1,3.99,Chicken Nuggets 6pc
2020-05-20 15:31:15,1,4.99,Quarter Pounder
2020-05-20 17:57:00,2,7.98,Chicken Nuggets 6pc
2020-05-20 19:29:54,2,4.38,Fries Medium
2020-05-20 19:40:00,4,11.96,Fries Large
2020-05-20 19:46:26,1,2.99,McChicken Sandwich
2020-05-20 19:59:03,3,11.97,Chicken Nuggets 6pc
2020-05-20 20:43:05,2,4.38,Fries Medium
2020-05-21 08:07:24,3,5.97,Double Cheeseburger
2020-05-21 09:06:10,3,4.47,Cheeseburger
2020-05-21 09:25:57,1,4.99,Quarter Pounder
2020-05-21 10:21:15,2,5.98,McChicken Sandwich
2020-05-21 11:57:56,1,2.99,McCafe Latte
2020-05-21 12:03:04,4,9.96,McFlurry Oreo
2020-05-21 12:12:04,1,1.09,Hash Brown
2020-05-21 13:26:28,4,5.96,Cheeseburger
2020-05-21 13:57:17,3,3.57,Apple Pie
2020-05-21 15:31:32,3,8.97,Fries Large
2020-05-21 15:39:23,3,5.97,Double Cheeseburger
2020-05-21 15:45:34,1,2.49,McFlurry Oreo
2020-05-21 16:40:01,2,2.98,Cheeseburger
2020-05-21 17:02:23,4,11.96,Fries Large
2020-05-21 18:30:47,1,2.49,McFlurry Oreo
2020-05-21 18:34:59,4,8.76,Fries Medium
2020-05-21 18:35:45,2,5.98,Fries Large
2020-05-21 19:09:31,1,2.19,Fries Medium
2020-05-21 20:47:48,2,5.98,McCafe Latte
2020-05-21 21:33:41,2,9.98,Big Mac
2020-05-22 08:47:34,2,5.98,Fries Large
2020-05-22 09:58:01,3,7.47,McFlurry Oreo
2020-05-22 10:13:35,3,6.57,Fries Medium
2020-05-22 10:15:07,2,3.98,Double Cheeseburger
2020-05-22 10:50:16,3,4.47,Cheeseburger
2020-05-22 13:18:29,2,9.98,Big Mac
2020-05-22 13:18:49,4,4.76,Apple Pie
2020-05-22 15:19:36,4,9.96,McFlurry Oreo
2020-05-22 15:34:10,3,4.47,Cheeseburger
2020-05-22 17:08:28,3,14.97,Big Mac
2020-05-22 17:42:44,4,11.96,Fries Large
2020-05-22 18:20:22,1,1.09,Hash Brown
2020-05-22 18:41:50,3,12.87,Filet-O-Fish
2020-05-22 18:45:18,3,7.47,McFlurry Oreo
2020-05-22 19:34:18,2,2.98,Cheeseburger
2020-05-22 20:09:29,4,17.16,Filet-O-Fish
2020-05-22 21:45:44,2,2.98,Cheeseburger
2020-05-23 08:25:39,3,8.97,McChicken Sandwich
2020-05-23 09:00:26,4,11.96,McCafe Latte
2020-05-23 09:59:37,3,14.97,Quarter Pounder
2020-05-23 10:13:19,1,1.49,Cheeseburger
2020-05-23 10:43:35,1,4.99,Quarter Pounder
2020-05-23 11:01:05,3,8.97,McCafe Latte
2020-05-23 11:31:20,4,9.96,McFlurry Oreo
2020-05-23 11:46:56,1,4.99,Quarter Pounder
2020-05-23 13:05:20,4,4.76,Apple Pie
2020-05-23 13:22:19,3,14.97,Big Mac
2020-05-23 13:24:23,4,5.96,Cheeseburger
2020-05-23 14:11:35,3,5.97,Double Cheeseburger
2020-05-23 17:33:14,2,9.98,Big Mac
2020-05-23 18:23:25,1,3.99,Chicken Nuggets 6pc
2020-05-23 18:42:05,4,9.96,McFlurry Oreo
2020-05-23 19:07:46,3,14.97,Quarter Pounder
2020-05-23 19:57:26,4,5.96,Cheeseburger
2020-05-23 20:28:18,4,19.96,Quarter Pounder
2020-05-23 20:36:46,2,4.38,Fries Medium
2020-05-24 08:07:48,2,2.18,Hash Brown
2020-05-24 08:50:00,2,9.98,Quarter Pounder
2020-05-24 09:38:47,4,8.76,Fries Medium
2020-05-24 09:41:42,4,7.96,Double Cheeseburger
2020-05-24 10:20:29,1,3.99,Chicken Nuggets 6pc
2020-05-24 10:31:58,4,8.76,Fries Medium
2020-05-24 11:11:53,2,2.18,Hash Brown
2020-05-24 12:18:33,1,2.99,Fries Large
2020-05-24 12:40:53,3,4.47,Cheeseburger
2020-05-24 13:10:03,2,2.18,Hash Brown
2020-05-24 14:40:58,3,6.57,Fries Medium
2020-05-24 15:35:47,3,6.57,Fries Medium
2020-05-24 16:12:49,1,1.99,Double Cheeseburger
2020-05-24 16:20:55,2,5.98,McCafe Latte
2020-05-24 16:31:02,3,12.87,Filet-O-Fish
2020-05-24 17:27:55,4,11.96,Fries Large
2020-05-24 19:52:07,4,8.76,Fries Medium
2020-05-24 20:06:38,2,3.98,Double Cheeseburger
2020-05-24 21:16:10,1,2.99,Fries Large
2020-05-25 08:08:33,2,5.98,Fries Large
2020-05-25 08:12:06,4,19.96,Quarter Pounder
2020-05-25 09:01:49,1,1.09,Hash Brown
2020-05-25 09:13:09,2,5.98,Fries Large
2020-05-25 09:34:37,3,3.27,Hash Brown
2020-05-25 10:05:27,2,2.98,Cheeseburger
2020-05-25 10:45:19,3,11.97,Chicken Nuggets 6pc
2020-05-25 11:08:54,1,4.99,Big Mac
2020-05-25 12:43:44,3,5.97,Double Cheeseburger
2020-05-25 13:19:44,4,19.96,Big Mac
2020-05-25 14:29:58,1,2.49,McFlurry Oreo
2020-05-25 15:07:58,1,4.99,Big Mac
2020-05-25 19:14:19,2,2.18,Hash Brown
2020-05-25 20:31:26,3,6.57,Fries Medium
2020-05-25 21:08:59,1,2.99,McChicken Sandwich
2020-05-25 21:12:50,2,4.98,McFlurry Oreo
2020-05-25 21:28:56,2,5.98,Fries Large
2020-05-26 08:05:09,3,4.47,Cheeseburger
2020-05-26 09:20:31,1,1.09,Hash Brown
2020-05-26 09:33:08,4,11.96,McChicken Sandwich
2020-05-26 09:48:20,4,4.76,Apple Pie
2020-05-26 10:57:48,3,3.57,Apple Pie
2020-05-26 12:42:00,1,4.99,Big Mac
2020-05-26 13:44:37,4,4.76,Apple Pie
2020-05-26 14:13:32,4,11.96,Fries Large
2020-05-26 16:13:45,1,2.99,McChicken Sandwich
2020-05-26 16:36:04,2,2.98,Cheeseburger
2020-05-26 17:22:22,3,3.27,Hash Brown
2020-05-26 17:57:12,2,7.98,Chicken Nuggets 6pc
2020-05-26 18:06:11,4,5.96,Cheeseburger
2020-05-26 19:06:59,1,2.49,McFlurry Oreo
2020-05-26 19:18:35,3,14.97,Quarter Pounder
2020-05-26 20:07:58,1,2.99,McCafe Latte
2020-05-27 09:09:25,1,4.99,Quarter Pounder
2020-05-27 09:14:53,4,4.76,Apple Pie
2020-05-27 11:35:26,4,8.76,Fries Medium
2020-05-27 11:54:04,4,8.76,Fries Medium
2020-05-27 12:48:45,4,17.16,Filet-O-Fish
2020-05-27 13:12:21,1,1.49,Cheeseburger
2020-05-27 13:30:42,4,7.96,Double Cheeseburger
2020-05-27 15:32:17,4,15.96,Chicken Nuggets 6pc
2020-05-27 15:38:47,3,12.87,Filet-O-Fish
2020-05-27 18:06:25,4,19.96,Big Mac
2020-05-27 18:23:11,4,11.96,McCafe Latte
2020-05-27 19:59:57,1,4.29,Filet-O-Fish
2020-05-27 20:50:51,3,8.97,McCafe Latte
2020-05-28 09:07:16,4,11.96,McCafe Latte
2020-05-28 10:19:39,3,12.87,Filet-O-Fish
2020-05-28 11:40:08,4,19.96,Quarter Pounder
2020-05-28 12:45:24,2,8.58,Filet-O-Fish
2020-05-28 15:02:02,4,17.16,Filet-O-Fish
2020-05-28 15:20:54,4,11.96,McChicken Sandwich
2020-05-28 15:32:16,4,8.76,Fries Medium
2020-05-28 18:01:11,4,11.96,McChicken Sandwich
2020-05-28 19:03:53,1,4.99,Big Mac
2020-05-28 19:10:31,3,4.47,Cheeseburger
2020-05-28 20:02:27,1,2.49,McFlurry Oreo
2020-05-28 20:04:42,1,3.99,Chicken Nuggets 6pc
2020-05-28 20:29:12,4,11.96,McCafe Latte
2020-05-28 20:55:34,3,7.47,McFlurry Oreo
2020-05-29 08:29:42,3,7.47,McFlurry Oreo
2020-05-29 09:27:22,4,11.96,Fries Large
2020-05-29 10:39:19,3,5.97,Double Cheeseburger
2020-05-29 10:53:23,1,3.99,Chicken Nuggets 6pc
2020-05-29 11:41:19,2,2.38,Apple Pie
2020-05-29 12:01:44,4,17.16,Filet-O-Fish
2020-05-29 13:03:01,3,8.97,McCafe Latte
2020-05-29 13:03:42,4,11.96,Fries Large
2020-05-29 13:10:01,1,2.19,Fries Medium
2020-05-29 13:24:36,1,4.99,Quarter Pounder
2020-05-29 14:16:31,1,1.49,Cheeseburger
2020-05-29 15:35:54,4,7.96,Double Cheeseburger
2020-05-29 16:51:48,4,11.96,Fries Large
2020-05-29 17:06:51,3,12.87,Filet-O-Fish
2020-05-29 17:43:22,4,15.96,Chicken Nuggets 6pc
2020-05-29 17:43:31,1,2.99,McCafe Latte
2020-05-29 19:04:55,1,3.99,Chicken Nuggets 6pc
2020-05-29 19:43:13,1,4.99,Quarter Pounder
2020-05-29 20:57:40,1,2.99,Fries Large
2020-05-30 11:42:52,4,5.96,Cheeseburger
2020-05-30 12:03:19,3,3.57,Apple Pie
2020-05-30 12:04:36,3,8.97,McChicken Sandwich
2020-05-30 12:59:40,4,4.36,Hash Brown
2020-05-30 13:29:09,2,9.98,Big Mac
2020-05-30 14:13:22,4,11.96,McCafe Latte
2020-05-30 14:25:16,2,5.98,Fries Large
2020-05-30 14:42:34,3,7.47,McFlurry Oreo
2020-05-30 15:40:54,2,8.58,Filet-O-Fish
2020-05-30 17:46:40,4,9.96,McFlurry Oreo
2020-05-30 18:45:33,1,1.49,Cheeseburger
2020-05-30 18:48:35,4,15.96,Chicken Nuggets 6pc
2020-05-30 18:52:19,1,2.99,McCafe Latte
2020-05-30 19:43:48,2,2.38,Apple Pie
2020-05-30 19:54:37,1,1.09,Hash Brown
2020-05-30 20:14:39,4,15.96,Chicken Nuggets 6pc
2020-05-30 21:54:34,1,2.99,McCafe Latte
2020-05-31 09:36:47,2,2.98,Cheeseburger
2020-05-31 11:07:09,4,4.76,Apple Pie
2020-05-31 11:10:17,1,4.29,Filet-O-Fish
2020-05-31 11:51:52,1,1.19,Apple Pie
2020-05-31 12:43:38,2,4.38,Fries Medium
2020-05-31 12:50:51,1,1.49,Cheeseburger
2020-05-31 13:42:42,4,11.96,McChicken Sandwich
2020-05-31 13:55:53,4,17.16,Filet-O-Fish
2020-05-31 15:35:27,4,8.76,Fries Medium
2020-05-31 15:56:05,3,11.97,Chicken Nuggets 6pc
2020-05-31 16:42:53,1,2.49,McFlurry Oreo
2020-05-31 17:19:55,3,8.97,McChicken Sandwich
2020-05-31 18:54:02,2,4.38,Fries Medium
2020-05-31 20:01:03,4,4.36,Hash Brown
2020-05-31 21:26:17,2,5.98,McChicken Sandwich
2020-05-31 21:46:53,4,11.96,McChicken Sandwich
2020-06-01 11:09:06,4,4.76,Apple Pie
2020-06-01 12:13:55,2,5.98,McCafe Latte
2020-06-01 12:19:05,4,19.96,Big Mac
2020-06-01 12:28:26,2,2.98,Cheeseburger
2020-06-01 12:35:24,2,3.98,Double Cheeseburger
2020-06-01 12:56:50,2,9.98,Quarter Pounder
2020-06-01 13:34:27,1,1.09,Hash Brown
2020-06-01 15:34:23,1,2.19,Fries Medium
2020-06-01 15:45:23,3,4.47,Cheeseburger
2020-06-01 18:57:38,1,2.19,Fries Medium
2020-06-01 19:58:50,1,4.99,Big Mac
2020-06-01 20:43:07,3,6.57,Fries Medium
2020-06-01 20:47:47,4,11.96,Fries Large
2020-06-01 20:51:20,1,3.99,Chicken Nuggets 6pc
2020-06-01 21:28:24,2,4.98,McFlurry Oreo
2020-06-02 09:10:15,1,2.99,Fries Large
2020-06-02 11:40:19,4,19.96,Big Mac
2020-06-02 12:11:43,2,2.18,Hash Brown
2020-06-02 12:55:05,1,4.29,Filet-O-Fish
2020-06-02 15:30:55,3,12.87,Filet-O-Fish
2020-06-02 15:44:01,3,12.87,Filet-O-Fish
2020-06-02 15:47:26,4,11.96,McCafe Latte
2020-06-02 16:04:22,3,4.47,Cheeseburger
2020-06-02 18:41:11,1,2.99,McCafe Latte
2020-06-02 20:18:12,3,11.97,Chicken Nuggets 6pc
2020-06-02 20:41:08,4,7.96,Double Cheeseburger
2020-06-02 20:49:41,3,14.97,Quarter Pounder
2020-06-02 21:06:52,4,11.96,Fries Large
2020-06-02 21:38:43,2,4.98,McFlurry Oreo
2020-06-03 08:01:59,2,8.58,Filet-O-Fish
2020-06-03 08:18:16,2,5.98,McCafe Latte
2020-06-03 08:25:39,2,4.38,Fries Medium
2020-06-03 08:45:33,1,1.49,Cheeseburger
2020-06-03 09:29:12,2,4.98,McFlurry Oreo
2020-06-03 10:05:23,3,12.87,Filet-O-Fish
2020-06-03 10:25:56,3,12.87,Filet-O-Fish
2020-06-03 12:47:31,3,8.97,McCafe Latte
2020-06-03 14:11:26,2,3.98,Double Cheeseburger
2020-06-03 14:54:13,2,8.58,Filet-O-Fish
2020-06-03 19:13:12,2,5.98,McChicken Sandwich
2020-06-03 21:18:46,2,7.98,Chicken Nuggets 6pc
2020-06-03 21:43:31,4,17.16,Filet-O-Fish
2020-06-04 08:16:32,1,3.99,Chicken Nuggets 6pc
2020-06-04 09:00:30,4,7.96,Double Cheeseburger
2020-06-04 09:06:35,3,11.97,Chicken Nuggets 6pc
2020-06-04 10:05:20,4,11.96,Fries Large
2020-06-04 10:16:07,4,4.36,Hash Brown
2020-06-04 10:31:55,1,2.99,Fries Large
2020-06-04 10:32:31,3,4.47,Cheeseburger
2020-06-04 11:23:37,4,15.96,Chicken Nuggets 6pc
2020-06-04 12:25:42,4,15.96,Chicken Nuggets 6pc
2020-06-04 13:59:15,1,4.99,Big Mac
2020-06-04 14:18:57,3,6.57,Fries Medium
2020-06-04 16:02:37,2,5.98,Fries Large
2020-06-04 17:42:51,3,14.97,Quarter Pounder
2020-06-04 19:25:43,3,4.47,Cheeseburger
2020-06-04 19:27:47,4,4.76,Apple Pie
2020-06-05 08:12:09,4,5.96,Cheeseburger
2020-06-05 08:28:22,4,11.96,McChicken Sandwich
2020-06-05 09:22:05,2,2.18,Hash Brown
2020-06-05 10:01:05,3,8.97,McChicken Sandwich
2020-06-05 10:02:30,2,9.98,Big Mac
2020-06-05 10:53:10,3,3.57,Apple Pie
2020-06-05 12:43:43,1,2.99,Fries Large
2020-06-05 13:37:59,4,11.96,McChicken Sandwich
2020-06-05 14:58:04,2,5.98,McCafe Latte
2020-06-05 15:31:07,4,4.36,Hash Brown
2020-06-05 16:20:27,3,11.97,Chicken Nuggets 6pc
2020-06-05 17:00:33,2,7.98,Chicken Nuggets 6pc
2020-06-05 17:57:42,3,3.27,Hash Brown
2020-06-05 18:06:56,4,4.76,Apple Pie
2020-06-05 19:29:27,2,4.38,Fries Medium
2020-06-05 19:31:48,3,4.47,Cheeseburger
2020-06-06 09:01:54,4,11.96,McCafe Latte
2020-06-06 09:19:31,2,4.38,Fries Medium
2020-06-06 11:55:03,2,5.98,McCafe Latte
2020-06-06 12:11:15,4,11.96,McChicken Sandwich
2020-06-06 12:36:38,4,17.16,Filet-O-Fish
2020-06-06 13:02:41,1,3.99,Chicken Nuggets 6pc
2020-06-06 13:42:06,2,4.38,Fries Medium
2020-06-06 13:46:46,4,15.96,Chicken Nuggets 6pc
2020-06-06 13:51:03,3,8.97,McCafe Latte
2020-06-06 14:40:27,2,5.98,Fries Large
2020-06-06 14:49:25,2,2.38,Apple Pie
2020-06-06 15:28:56,2,5.98,Fries Large
2020-06-06 15:40:17,4,4.36,Hash Brown
2020-06-06 16:21:29,1,2.99,McChicken Sandwich
2020-06-06 16:38:24,1,1.09,Hash Brown
2020-06-06 16:40:41,4,5.96,Cheeseburger
2020-06-06 18:43:45,2,3.98,Double Cheeseburger
2020-06-06 19:51:58,4,11.96,McCafe Latte
2020-06-06 20:27:51,1,4.29,Filet-O-Fish
2020-06-07 08:25:07,1,4.29,Filet-O-Fish
2020-06-07 09:26:56,1,4.29,Filet-O-Fish
2020-06-07 09:29:42,4,17.16,Filet-O-Fish
2020-06-07 09:47:42,1,2.99,McChicken Sandwich
2020-06-07 11:11:05,2,5.98,Fries Large
2020-06-07 12:09:08,4,11.96,McCafe Latte
2020-06-07 12:39:52,4,15.96,Chicken Nuggets 6pc
2020-06-07 13:16:37,3,3.27,Hash Brown
2020-06-07 13:37:46,3,3.27,Hash Brown
2020-06-07 15:27:05,3,8.97,McChicken Sandwich
2020-06-07 16:06:32,1,2.99,McChicken Sandwich
2020-06-07 17:03:35,3,12.87,Filet-O-Fish
2020-06-07 17:51:16,4,19.96,Quarter Pounder
2020-06-07 18:30:29,2,9.98,Big Mac
2020-06-07 19:43:44,3,11.97,Chicken Nuggets 6pc
2020-06-07 20:11:53,2,9.98,Quarter Pounder
2020-06-07 20:19:05,4,7.96,Double Cheeseburger
2020-06-07 21:15:33,3,5.97,Double Cheeseburger
2020-06-07 21:42:47,4,4.36,Hash Brown
2020-06-07 21:43:06,3,3.27,Hash Brown
2020-06-08 08:31:25,3,3.27,Hash Brown
2020-06-08 09:19:49,2,3.98,Double Cheeseburger
2020-06-08 10:47:44,2,5.98,McChicken Sandwich
2020-06-08 11:07:52,1,1.49,Cheeseburger
2020-06-08 11:18:36,2,9.98,Quarter Pounder
2020-06-08 11:45:03,4,19.96,Quarter Pounder
2020-06-08 12:57:41,1,2.49,McFlurry Oreo
2020-06-08 13:00:06,1,4.29,Filet-O-Fish
2020-06-08 14:36:20,1,2.49,McFlurry Oreo
2020-06-08 14:54:31,4,7.96,Double Cheeseburger
2020-06-08 15:01:55,4,19.96,Quarter Pounder
2020-06-08 15:27:01,2,9.98,Quarter Pounder
2020-06-08 18:15:27,2,9.98,Quarter Pounder
2020-06-08 21:01:13,2,9.98,Big Mac
2020-06-09 09:50:26,4,5.96,Cheeseburger
2020-06-09 10:11:12,4,11.96,McChicken Sandwich
2020-06-09 10:52:55,2,5.98,Fries Large
2020-06-09 10:56:18,4,4.36,Hash Brown
2020-06-09 11:13:35,3,14.97,Quarter Pounder
2020-06-09 11:32:14,4,11.96,Fries Large
2020-06-09 12:44:47,2,2.98,Cheeseburger
2020-06-09 13:56:16,1,4.99,Big Mac
2020-06-09 14:53:43,4,4.36,Hash Brown
2020-06-09 15:16:21,2,4.98,McFlurry Oreo
2020-06-09 15:39:41,1,4.99,Quarter Pounder
2020-06-09 17:14:07,1,4.29,Filet-O-Fish
2020-06-09 17:54:53,3,11.97,Chicken Nuggets 6pc
2020-06-09 19:12:30,3,4.47,Cheeseburger
2020-06-09 19:27:01,4,11.96,Fries Large
2020-06-09 20:02:49,3,8.97,McCafe Latte
2020-06-09 20:04:21,1,2.49,McFlurry Oreo
2020-06-09 20:30:51,3,5.97,Double Cheeseburger
2020-06-10 08:28:09,3,8.97,McCafe Latte
2020-06-10 09:54:12,2,5.98,Fries Large
2020-06-10 10:40:07,1,2.49,McFlurry Oreo
2020-06-10 10:41:23,1,1.09,Hash Brown
2020-06-10 10:46:18,3,3.57,Apple Pie
2020-06-10 10:51:27,2,8.58,Filet-O-Fish
2020-06-10 12:23:45,1,1.49,Cheeseburger
2020-06-10 13:18:32,4,4.76,Apple Pie
2020-06-10 13:20:25,1,2.99,McChicken Sandwich
2020-06-10 13:40:42,4,11.96,McCafe Latte
2020-06-10 14:03:25,2,5.98,McCafe Latte
2020-06-10 15:54:33,4,17.16,Filet-O-Fish
2020-06-10 19:03:59,1,2.49,McFlurry Oreo
2020-06-10 19:51:33,1,2.99,McCafe Latte
2020-06-10 20:32:31,4,4.36,Hash Brown
2020-06-10 20:48:33,2,2.38,Apple Pie
2020-06-10 20:49:00,4,19.96,Quarter Pounder
2020-06-10 21:35:02,1,2.99,McChicken Sandwich
2020-06-10 21:44:55,2,4.38,Fries Medium
2020-06-10 21:48:07,4,19.96,Quarter Pounder
2020-06-11 08:34:21,1,2.19,Fries Medium
2020-06-11 14:25:56,3,3.27,Hash Brown
2020-06-11 16:34:18,2,8.58,Filet-O-Fish
2020-06-11 16:35:19,1,1.19,Apple Pie
2020-06-11 16:39:50,2,3.98,Double Cheeseburger
2020-06-11 17:03:40,2,3.98,Double Cheeseburger
2020-06-11 19:22:56,4,15.96,Chicken Nuggets 6pc
2020-06-11 19:25:28,2,4.98,McFlurry Oreo
2020-06-11 19:47:20,3,5.97,Double Cheeseburger
2020-06-11 20:12:56,4,11.96,McCafe Latte
2020-06-11 20:40:10,3,7.47,McFlurry Oreo
2020-06-11 21:17:57,1,2.99,Fries Large
2020-06-12 08:48:41,1,2.99,Fries Large
2020-06-12 09:03:27,1,4.29,Filet-O-Fish
2020-06-12 09:20:33,2,2.18,Hash Brown
2020-06-12 10:45:27,1,4.99,Quarter Pounder
2020-06-12 11:53:49,3,14.97,Big Mac
2020-06-12 12:36:47,4,11.96,McChicken Sandwich
2020-06-12 12:40:32,3,14.97,Big Mac
2020-06-12 13:15:51,4,19.96,Big Mac
2020-06-12 13:19:18,2,2.18,Hash Brown
2020-06-12 16:07:46,4,8.76,Fries Medium
2020-06-12 19:24:33,2,3.98,Double Cheeseburger
2020-06-12 21:49:23,2,7.98,Chicken Nuggets 6pc
2020-06-13 09:23:19,2,9.98,Big Mac
2020-06-13 10:50:37,2,5.98,McCafe Latte
2020-06-13 12:31:01,3,8.97,Fries Large
2020-06-13 12:56:18,1,4.29,Filet-O-Fish
2020-06-13 13:36:18,1,2.99,McChicken Sandwich
2020-06-13 15:04:23,2,9.98,Quarter Pounder
2020-06-13 15:44:59,4,19.96,Quarter Pounder
2020-06-13 15:45:29,2,4.98,McFlurry Oreo
2020-06-13 17:35:33,4,7.96,Double Cheeseburger
2020-06-13 17:54:26,1,2.99,Fries Large
2020-06-13 19:10:35,1,4.99,Quarter Pounder
2020-06-13 19:13:29,1,1.49,Cheeseburger
2020-06-13 21:10:09,4,19.96,Quarter Pounder
2020-06-13 21:16:37,4,11.96,McCafe Latte
2020-06-14 08:07:35,4,5.96,Cheeseburger
2020-06-14 11:39:34,1,1.99,Double Cheeseburger
2020-06-14 14:14:57,4,11.96,McChicken Sandwich
2020-06-14 15:53:46,4,11.96,Fries Large
2020-06-14 16:02:42,3,12.87,Filet-O-Fish
2020-06-14 16:41:07,3,8.97,McCafe Latte
2020-06-14 16:57:01,4,11.96,McCafe Latte
2020-06-14 17:28:57,3,14.97,Quarter Pounder
2020-06-14 17:33:12,1,3.99,Chicken Nuggets 6pc
2020-06-14 17:40:50,1,1.49,Cheeseburger
2020-06-14 18:05:55,3,14.97,Quarter Pounder
2020-06-14 20:08:32,2,7.98,Chicken Nuggets 6pc
2020-06-14 20:28:42,4,7.96,Double Cheeseburger
2020-06-14 21:02:26,1,2.99,Fries Large
2020-06-14 21:46:20,2,9.98,Quarter Pounder
2020-06-15 08:17:50,2,3.98,Double Cheeseburger
2020-06-15 08:39:20,2,3.98,Double Cheeseburger
2020-06-15 09:07:06,3,12.87,Filet-O-Fish
2020-06-15 09:51:34,4,15.96,Chicken Nuggets 6pc
2020-06-15 10:19:26,1,2.19,Fries Medium
2020-06-15 12:09:11,2,4.98,McFlurry Oreo
2020-06-15 13:09:26,1,4.29,Filet-O-Fish
2020-06-15 13:27:11,1,4.99,Quarter Pounder
2020-06-15 14:37:02,3,11.97,Chicken Nuggets 6pc
2020-06-15 14:52:57,3,8.97,Fries Large
2020-06-15 19:03:19,1,1.49,Cheeseburger
2020-06-15 21:33:20,1,4.29,Filet-O-Fish
2020-06-15 21:45:53,2,2.38,Apple Pie
2020-06-16 08:00:52,4,9.96,McFlurry Oreo
2020-06-16 09:17:03,4,9.96,McFlurry Oreo
2020-06-16 11:48:38,2,9.98,Big Mac
2020-06-16 12:36:26,2,5.98,McCafe Latte
2020-06-16 13:34:10,2,2.38,Apple Pie
2020-06-16 14:40:14,1,4.99,Quarter Pounder
2020-06-16 15:32:48,2,7.98,Chicken Nuggets 6pc
2020-06-16 16:26:04,4,11.96,Fries Large
2020-06-16 16:27:58,2,5.98,McCafe Latte
2020-06-16 16:37:43,3,14.97,Big Mac
2020-06-16 18:10:00,3,14.97,Quarter Pounder
2020-06-16 20:35:41,2,5.98,McChicken Sandwich
2020-06-16 21:40:32,1,4.99,Quarter Pounder
2020-06-17 08:10:47,3,3.57,Apple Pie
2020-06-17 08:57:00,4,19.96,Big Mac
2020-06-17 11:29:38,3,8.97,Fries Large
2020-06-17 12:05:25,1,2.49,McFlurry Oreo
2020-06-17 12:15:42,4,8.76,Fries Medium
2020-06-17 13:53:40,4,7.96,Double Cheeseburger
2020-06-17 14:13:39,3,7.47,McFlurry Oreo
2020-06-17 14:35:57,2,3.98,Double Cheeseburger
2020-06-17 17:16:53,3,14.97,Quarter Pounder
2020-06-17 18:21:40,3,7.47,McFlurry Oreo
